AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
1.7,4,0.6,1013.1,87,5.84,10.1,5.2,14.8,1,1,nan,nan,23.946666666666665
-1.6,3.3,-7,1005.4,70,0,14.6,31.1,48.2,1,1,nan,nan,7.407999999999999
-6.9,0,-8.3,1001.1,60,0,14.3,41.5,51.9,nan,1,nan,nan,9.421428571428573
0.3,3.3,-2.8,1010.3,62,0,16.1,26.1,37,nan,nan,nan,nan,10.569230769230767
0.2,3.3,-2.2,1008.3,70,0,13.4,16.1,44.3,nan,1,nan,nan,13.8
-3.8,1.1,-6.1,1015.2,51,0,16.1,25.4,33.5,nan,nan,nan,nan,8.983333333333333
-1.9,2.2,-4.4,1020.8,53,0,16.1,25.6,42.4,nan,nan,nan,nan,14.292857142857144
2,5.6,-4.3,1022.8,51,0,16.1,8.5,18.3,nan,nan,nan,nan,27.856000000000005
4.7,10,0,1020.6,50,0,16.1,15.4,33.5,nan,nan,nan,nan,23.128571428571433
6.5,9,5,1012.2,71,0,15.6,8.1,27.8,nan,nan,nan,nan,23.11333333333333
4,7.2,2,1012.7,62,0,16.1,18,27.8,nan,nan,nan,nan,13.115384615384615
2.7,6,0.6,1020.7,54,0,16.1,9.1,18.3,nan,nan,nan,nan,15.046666666666665
9.9,13.3,0.6,1007.3,95,1.27,10.1,30.7,59.4,1,nan,nan,nan,8.528571428571428
6.2,13.3,3.9,1001.1,56,30.23,16.1,23.5,33.5,1,nan,nan,nan,8.564
2.2,8.3,0,1014.6,48,0,16.1,20.7,29.4,nan,nan,nan,nan,14.357142857142858
-5.9,-0.6,-9.4,1017.8,41,0,16.1,18.7,24.1,nan,nan,nan,nan,11.813333333333333
-0.9,2.2,-9.4,1022.1,36,0,16.1,22.8,29.4,nan,nan,nan,nan,16.3875
0.1,2.2,-2.7,1024,42,0,16.1,13.5,20.6,nan,nan,nan,nan,14.840000000000002
-0.1,3.3,-2.2,1017.9,76,1.02,9.8,13.3,33.5,nan,1,nan,nan,20.100000000000005
-4,1.1,-8,1010.1,49,0,16.1,28.5,37,nan,nan,nan,nan,7.21923076923077
-1.7,3.3,-7.8,1013.4,50,0,16.1,25.4,40.7,nan,nan,nan,nan,8.385714285714286
1.2,6,-1.1,1016.4,51,0,16.1,18,38.9,nan,nan,nan,nan,11.193333333333333
-1.1,3.3,-3.3,1004.2,51,0,16.1,22,33.5,nan,nan,nan,nan,8.407692307692308
0.4,5,-3.3,1000.4,53,0,16.1,28,35.2,nan,1,nan,nan,9.0
1.4,5,-1.6,1007.2,50,0,16.1,21.9,29.4,nan,nan,nan,nan,12.92666666666667
3.9,6.1,0,1005.9,53,0,16.1,29.8,40.7,nan,nan,nan,nan,6.872000000000001
4.2,7,2,1012.7,59,0,16.1,25.6,35.2,nan,nan,nan,nan,8.466666666666667
4.6,8,2,1013.4,47,0,16.1,22.8,40.7,nan,nan,nan,nan,7.233333333333332
1.3,3.9,-1.1,1000.3,96,4.83,7.6,11.7,33.5,1,1,nan,1,9.16086956521739
-0.7,2,-3,982.9,83,35.81,3.5,27.2,53.5,nan,1,nan,1,10.114285714285717
1.2,4,-1.1,997.7,73,2.03,15.8,14.3,24.1,nan,1,nan,nan,12.62857142857143
5,9,3,1004.5,59,0,16.1,29.1,40.7,nan,nan,nan,nan,6.733333333333333
5.4,8.9,2.8,1011.5,60,0,16.1,13.7,27.8,nan,nan,nan,nan,8.086666666666666
3.9,8.3,1.7,1004.6,73,0.51,15.3,23.2,37,1,1,nan,nan,7.099999999999999
7.9,13.9,0.6,1016.8,34,0,16.1,18.3,31.3,nan,nan,nan,nan,10.471428571428572
10.4,15,3.9,1012.2,38,0,16.1,19.4,31.3,nan,nan,nan,nan,10.828571428571427
11.2,16.1,5.6,1012.8,37,0,16.1,19.6,29.4,nan,nan,nan,nan,11.255999999999995
5.5,7.2,3.9,1012.2,83,12.19,8.4,47,63,1,nan,nan,nan,3.2357142857142858
7.6,9.4,3.9,999.6,89,65.02,6.3,37.2,59.1,1,nan,1,nan,3.9066666666666663
7.3,9.4,5.6,1001.4,76,11.43,15,23.9,31.3,1,nan,nan,nan,5.088461538461539
13.6,22,7,1009.2,41,0,16.1,8,29.4,nan,nan,nan,nan,18.513333333333332
16.7,23.3,7.2,1013.7,36,0,16.1,13,27.8,nan,nan,nan,nan,18.0
12.6,23.3,9.4,1017.8,54,0,16.1,15,25.9,nan,nan,nan,nan,19.096153846153847
12.2,16.1,6.7,1013.8,39,0,16.1,11.5,31.3,nan,nan,nan,nan,16.450000000000006
7.9,14,4,1007.9,56,2.79,15.3,22,37,1,nan,nan,nan,6.7733333333333325
2,12.2,-1.1,1025.6,34,0,16.1,18.5,29.4,nan,nan,nan,nan,6.653846153846153
9.9,13.9,6.7,1004.3,76,31.5,14,24.8,35.2,1,nan,nan,nan,5.084615384615383
12.8,21.1,9,1017.2,64,0,16.1,10.6,18.3,nan,nan,nan,nan,7.126666666666665
12.8,21.1,7.8,1020.9,65,0,16.1,10.2,22.2,nan,nan,nan,nan,10.673076923076922
12,18.9,7.8,1021,70,0,16.1,12.4,20.6,nan,nan,nan,nan,6.586666666666669
20.4,32.8,10.6,1005.6,44,0,13.7,13.7,35.2,nan,nan,nan,nan,19.893333333333327
22.1,32.8,10.6,1004.3,46,0,15.6,13.9,33.5,nan,nan,nan,nan,21.365384615384613
14.9,25.6,11.7,1004.4,65,5.08,15.3,18.5,35.2,1,nan,nan,nan,5.446666666666667
12.6,18.9,9.4,1030.4,39,0,16.1,11.1,18.3,nan,nan,nan,nan,7.6866666666666665
12.7,19.4,8.9,1032.7,39,0,16.1,10,22.2,nan,nan,nan,nan,9.373076923076924
16.2,21.7,8.9,1025.1,31,0,16.1,16.1,27.8,nan,nan,nan,nan,8.733333333333333
12.3,16.1,6.1,1013.3,43,0,16.1,20.7,31.3,nan,nan,nan,nan,4.8
14.9,20.6,9.4,1014.2,42,0,16.1,9.4,24.1,nan,nan,nan,nan,5.676923076923076
16.1,20.6,10.6,1010,47,0,16.1,14.8,27.8,nan,nan,nan,nan,12.373333333333333
10.7,14.4,8,1008.5,71,16.51,9.2,15.9,24.1,1,nan,nan,nan,4.993333333333334
10.5,12.8,8.3,995,88,21.84,9.7,16.1,24.1,1,nan,1,nan,4.916
11.1,14.4,8.9,993.4,68,13.97,14,18.7,44.6,1,nan,nan,nan,5.1000000000000005
20.6,28.3,15.6,1009.1,48,0,15.8,12,24.1,nan,nan,nan,nan,25.28461538461539
23.9,32.2,16.1,1009.1,58,0,14.8,12.6,22.2,nan,nan,nan,nan,21.19583333333333
24.2,32.2,18.9,1006.2,70,30.73,13.5,15,27.8,1,nan,1,nan,10.471428571428572
17.3,26.7,12.2,1013.9,41,0,16.1,19.1,33.5,nan,nan,nan,nan,4.366666666666666
17.7,25.6,12.2,1002.8,55,0,15.3,20.9,53.5,1,nan,nan,nan,7.268
10.8,25.6,7.8,1010.5,42,1.52,16.1,40.7,53.5,nan,nan,nan,nan,2.3571428571428568
12.6,21.1,7.8,1025,55,1.02,16.1,12.2,24.1,nan,nan,nan,nan,6.671428571428572
18.6,27.8,8.3,1019.2,56,0,15.4,18,33.5,1,nan,nan,nan,15.146153846153847
20.8,27.8,13.9,1015.3,47,1.52,15.9,25.4,38.9,nan,nan,nan,nan,4.533333333333332
13.6,18.3,10.6,1010.3,75,23.88,13.4,20.7,42.4,1,nan,nan,nan,3.614285714285714
19.2,28.3,11.1,1013.3,57,0,16.1,5.4,20.6,nan,nan,nan,nan,8.11304347826087
23.2,29.4,13.9,1018.1,48,0,16.1,10,20.6,nan,nan,nan,nan,17.553333333333335
21.4,27.2,14.4,1022.7,68,0,15.6,8.1,24.1,nan,nan,nan,nan,10.286666666666664
25.3,34.4,16.1,1013,53,0,16.1,10.2,20.6,nan,nan,nan,nan,14.765384615384615
23.8,31.1,17.2,1008.5,57,0,16.1,15,25.9,nan,nan,nan,nan,7.533333333333332
25.9,29.4,19.4,1014.3,48,0,16.1,11.9,27.8,nan,nan,nan,nan,18.16
24.3,31.1,18.3,1010,68,0.25,13.5,15.9,33.5,1,nan,1,nan,13.716666666666667
25.2,31.1,18.3,1009.8,54,0,16.1,12.6,27.8,1,nan,nan,nan,10.328571428571427
24.5,31.7,19,1005.9,66,0,14,16.7,25.9,nan,nan,nan,nan,15.335714285714285
19.6,24.4,15,1007.3,45,0,16.1,24.6,42.4,nan,nan,nan,nan,3.56
20,24.4,15,1015.6,38,0,16.1,20.4,29.4,nan,nan,nan,nan,2.8600000000000003
18.3,22.8,15,1019,55,0,14.8,11.7,37,1,nan,nan,nan,6.486666666666666
20.8,26.7,17.2,1011.6,77,0,13.4,14.6,22.2,1,nan,nan,nan,12.242307692307689
20.9,27,18,1010.5,79,5.33,12.7,9.3,14.8,nan,nan,nan,nan,17.15333333333333
22.6,26.7,18.3,1015.5,53,0.25,15.3,12.4,22.2,nan,nan,nan,nan,6.7600000000000025
23.6,30.6,18.3,1018.2,55,0,16.1,14.6,29.4,nan,nan,nan,nan,11.076190476190476
26.1,33.3,19.4,1012.1,65,0,14.5,13.7,25.9,1,nan,nan,nan,15.007142857142858
27.5,33.3,22.8,1014.3,47,0.25,16.1,15.2,22.2,nan,nan,nan,nan,6.135714285714287
26.9,35,22.2,1013.1,52,1.27,16.1,13.1,24.1,nan,nan,nan,nan,5.7523809523809515
27.2,32.8,22.2,1012.8,48,0,15.8,10.7,18.3,nan,nan,nan,nan,19.50769230769231
27.1,34.4,22.2,1007.6,57,0,14.3,10.6,24.1,nan,nan,nan,nan,29.184615384615388
21.7,26.7,17.8,1019.9,39,0,16.1,20.6,33.5,nan,nan,nan,nan,3.238888888888889
22.2,27.8,17.8,1022.2,38,0,16.1,14.3,33.5,nan,nan,nan,nan,3.6333333333333337
25.7,32.2,17.8,1020,37,0,16.1,9.3,20.6,nan,nan,nan,nan,7.746153846153847
32.8,39.4,27.8,1015.2,43,0,16.1,13.5,24.1,nan,nan,nan,nan,25.83333333333333
28.1,38.3,25,1016.3,67,0,12.7,12.8,22.2,nan,nan,nan,nan,16.2
27.9,32.2,25,1014.5,65,0.25,16.1,17,25.9,nan,nan,nan,nan,2.1444444444444444
26.8,34.4,23.9,1013.2,70,0,14.3,14.1,27.8,1,nan,1,nan,9.622222222222222
25.8,30,23.9,1011.6,81,17.53,14.5,12,22.2,1,nan,nan,nan,8.636363636363637
25.5,30,22.8,1015.5,73,21.08,15.6,15.4,27.8,nan,nan,nan,nan,6.93
29.4,34.4,23.9,1010,51,0,15.4,11.9,37,1,nan,nan,nan,16.17142857142857
27.8,34.4,25,1012.6,59,3.81,16.1,9.8,18.3,nan,nan,nan,nan,10.433333333333334
30.1,34.4,25,1012.9,53,0,16.1,13.5,27.8,nan,nan,nan,nan,15.792307692307695
30.2,36.7,23.3,1008.7,57,0,15.6,16.5,40.7,1,nan,nan,nan,8.085714285714285
25.6,33.9,21.7,1014,51,3.56,16.1,19.4,35.2,nan,nan,nan,nan,3.825
27.4,32.2,23.3,1017.3,40,0,16.1,14.4,27.8,nan,nan,nan,nan,8.371428571428572
24.1,28.9,19.4,1013.7,43,0,16.1,13.9,20.6,nan,nan,nan,nan,5.995
23.8,28.3,20,1016.2,56,0,16.1,11.9,20.6,1,nan,nan,nan,9.35
25,28.9,21.7,1019.7,55,0,16.1,12.2,27.8,nan,nan,nan,nan,6.5214285714285705
25.6,30,21.7,1019.1,58,0,16.1,20.4,31.7,nan,nan,nan,nan,5.989473684210527
25.2,30.6,22.2,1012.3,39,0,16.1,11.9,29.4,nan,nan,nan,nan,7.584615384615384
26.4,31.1,22.2,1015.8,61,0,16.1,17.2,29.4,nan,nan,nan,nan,8.835714285714285
27.9,33.3,23.9,1015.5,62,0,15.9,17.4,33.5,1,nan,nan,nan,19.435
23.2,27.8,21.1,1016.3,63,2.79,16.1,17.6,27.8,1,nan,nan,nan,2.22
23,27.8,20,1020,50,0,16.1,13.5,25.9,nan,nan,nan,nan,2.261538461538461
23.5,26.7,20,1018.2,64,0,16.1,15.2,24.1,1,nan,nan,nan,4.180952380952381
26.4,32.8,22.2,1013.1,51,0,16.1,8.9,22.2,nan,nan,nan,nan,15.857142857142856
27.8,32.8,22.2,1011.8,46,0,16.1,11.7,22.2,nan,nan,nan,nan,14.1
24.2,32.2,20,1016.4,54,0,16.1,14.8,20.6,nan,nan,nan,nan,8.604761904761906
19.4,22.8,17.8,1011.5,87,9.14,10.8,14.1,25.9,1,nan,nan,nan,2.9769230769230766
23.4,28.3,17.8,1012.9,62,3.05,16.1,15.9,31.7,1,nan,nan,nan,5.538461538461537
22,28.3,17.8,1018.4,48,0,16.1,17.4,31.3,nan,nan,nan,nan,3.522727272727273
29.8,35,23.9,1019.7,46,0,16.1,8.5,14.8,nan,nan,nan,nan,20.923076923076927
30.6,35.6,25.6,1016.7,44,0,15.9,9.3,27.8,nan,nan,nan,nan,27.707692307692305
29.3,30.6,27.8,1015.2,51,0,15.8,12.6,18.3,nan,nan,nan,nan,25.361904761904764
26.9,33.9,25,1008.4,63,0,16.1,16.3,29.4,1,nan,nan,nan,10.066666666666666
24.7,30.6,17.8,1020.3,59,0,16.1,18.9,33.5,nan,nan,nan,nan,11.471428571428573
27.1,32.2,21.1,1009.4,48,0,16.1,22.6,35.2,nan,nan,nan,nan,8.79
20,23.3,17.8,1008.4,52,0,16.1,25.7,37,nan,nan,nan,nan,1.8083333333333331
18.7,24.4,15.6,1014.8,71,3.81,14,10,22.2,1,nan,nan,nan,7.769230769230768
20.6,24.4,16.1,1012.2,62,2.79,15,12,35.2,nan,nan,nan,nan,8.971428571428572
19.2,24.4,16.1,1017.1,45,0,16.1,19.3,33.5,nan,nan,nan,nan,4.0307692307692315
21,27.8,16.7,1019.5,63,0,16.1,9.1,22.2,nan,nan,nan,nan,7.533333333333334
20.4,27.8,16.7,1015.2,53,0,16.1,19.3,29.4,nan,nan,nan,nan,4.7631578947368425
18.6,22.8,15,1020.9,44,0,16.1,13,29.4,nan,nan,nan,nan,5.2
27.4,32.2,20.6,1009.6,49,0,15.3,19.3,27.8,nan,nan,nan,nan,15.128571428571426
21.2,32.2,18.3,1015.1,52,0,16.1,17.6,27.8,nan,nan,nan,nan,4.840909090909091
19.5,23.9,17,1017.3,82,0.51,11.6,23.2,33.5,1,nan,nan,nan,3.3428571428571434
20.7,24,17,1003.5,82,41.91,11.1,29.8,40.7,1,nan,nan,nan,2.5916666666666672
16.1,24.4,12.8,1012,56,14.99,16.1,14.8,27.8,nan,nan,nan,nan,3.6000000000000005
14.7,17.8,11,1018.3,57,0,16.1,22.2,33.5,nan,nan,nan,nan,3.2571428571428567
16.4,22.2,12.8,1004.9,58,0,16.1,22,33.5,1,nan,nan,nan,7.221428571428571
18.7,24.4,12.8,1011.9,40,0,16.1,17.4,24.1,nan,nan,nan,nan,6.133333333333333
20.3,24.4,14.4,1011.4,38,0,16.1,17.2,27.8,nan,nan,nan,nan,6.615384615384616
14.4,21.1,10,1015.1,47,0,16.1,11.9,22.2,nan,nan,nan,nan,5.523076923076922
14.9,18.9,10,1013.4,60,9.14,15.4,9.8,20.6,1,nan,nan,nan,7.631818181818183
12.9,18.3,10.6,999,66,19.81,15.3,26.1,40.7,1,nan,nan,nan,1.95
12.8,16.7,10,1013.1,58,0.51,16.1,10.7,20.6,1,nan,nan,nan,8.45
13.7,16.7,10,1012.5,53,0,16.1,9.1,18.3,nan,nan,nan,nan,13.913636363636362
13.2,17.2,10,1005.1,60,0,14.6,18.7,35.2,1,nan,nan,nan,9.014285714285714
17.3,23.3,12.8,1014.3,75,0,15,9.8,22.2,nan,nan,nan,nan,12.442857142857141
19.7,23.3,12.8,1010.9,76,0,15.6,16.1,27.8,nan,nan,nan,nan,8.690909090909091
20.4,24,18,1011.1,87,4.32,9,16.9,25.9,1,nan,nan,1,9.69285714285714
12.2,14.4,7.2,1009.3,47,0,16.1,24.8,37,nan,nan,nan,nan,8.114285714285716
7,14.4,3.9,1023.8,49,0,16.1,20.9,29.4,nan,nan,nan,nan,3.945454545454545
7.4,11.1,3.9,1030,48,0,16.1,15.4,24.1,nan,nan,nan,nan,5.630769230769231
8.9,12.2,5,1023.9,51,0,16.1,10.2,24.1,nan,nan,nan,nan,9.15
7.4,11.1,3.9,1022.9,53,0,16.1,19.3,27.8,nan,nan,nan,nan,4.4
7.1,11.1,3.9,1007.8,55,0.25,16.1,31.9,44.3,1,nan,nan,nan,4.6000000000000005
8.3,12.2,5.6,1009.5,65,0,16.1,28.3,37,nan,nan,nan,nan,5.446153846153847
13.1,19,9,1023.8,34,0,16.1,6.1,14.8,nan,nan,nan,nan,14.390000000000004
11,18.9,7.8,1019.1,67,0,16.1,6.7,18.3,nan,nan,nan,nan,16.976923076923075
11.7,13.9,7.8,1017,80,0,15.8,12,18.3,nan,nan,nan,nan,13.36153846153846
8.4,12.2,6,1021.2,52,0,16.1,20.6,29.4,1,nan,nan,nan,5.685714285714285
8.9,13,6,1020.7,49,0,16.1,17.6,29.4,nan,nan,nan,nan,14.764285714285714
7.8,13.3,4.4,1029.5,48,0,16.1,15.6,24.1,nan,nan,nan,nan,6.928571428571429
5.9,11.1,5,1021.6,41,1.02,15.4,11.7,22.2,1,1,nan,nan,7.81
9.4,12.2,5,1005.6,71,4.32,11.6,18,35.2,1,nan,nan,nan,7.821428571428571
5,12.2,2.8,1006.5,41,0,16.1,27.2,46.5,nan,nan,nan,nan,8.97857142857143
14.6,17.2,8.9,1014,81,6.6,11.7,33,53.5,1,nan,nan,nan,4.372727272727274
4.9,8.9,2,1016.1,50,27.18,16.1,24.4,35.2,nan,nan,nan,nan,9.142857142857142
3.8,6.7,2.2,1017.2,51,0,16.1,14.3,25.9,nan,nan,nan,nan,9.671428571428573
1.7,3.3,0.6,999.5,47,0,15.9,30.4,38.9,nan,1,nan,nan,6.0227272727272725
0.9,3.3,-1.1,1009.7,39,0,16.1,28.2,35.2,nan,nan,nan,nan,7.564285714285713
-1.3,2.2,-3.3,1021.7,41,0,16.1,23,35.2,nan,nan,nan,nan,8.628571428571428
7.1,15,1.1,988.5,71,23.88,14.3,19.4,37,1,1,nan,nan,8.79090909090909
-4.2,1.7,-6.1,997.6,56,0.25,12.4,32,38.9,nan,1,nan,nan,6.892857142857142
-3.8,-1.7,-6.7,1006.4,47,0,16.1,31.9,38.9,nan,nan,nan,nan,7.442857142857143
1.9,3.3,-0.5,1016.4,52,0,15.6,10.7,20.6,nan,nan,nan,nan,22.204545454545453
0.5,4,-2,1011.9,54,0,16.1,23.2,35.2,nan,nan,nan,nan,14.857142857142856
1.2,5,-1.6,1010.2,51,0,16.1,29.8,40.7,nan,nan,nan,nan,9.242857142857146
-0.3,5.6,-2.2,1016.5,55,0,16.1,14.4,25.9,nan,nan,nan,nan,8.977272727272727
-1.5,1.1,-4.4,1011.6,64,5.84,11.3,18.1,48.2,nan,1,nan,1,9.941666666666668
-3.3,0,-5,992.5,65,14.22,7.9,47.8,57.2,nan,1,nan,nan,7.491666666666667
4.9,8,2.8,1021.6,56,0,13.5,10.9,14.8,nan,nan,nan,nan,34.37619047619048
